"image_path","instrument","state","image_id","background_aug"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_10_aug012.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","10","12.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_10_aug014.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","10","14.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_10_aug015.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","10","15.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_10_aug016.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","10","16.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_10_aug017.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","10","17.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_10_aug018.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","10","18.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_10_aug019.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","10","19.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_11.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","11",""
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug000.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","11","0.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug001.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","11","1.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug003.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","11","3.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug004.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","11","4.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug005.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","11","5.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug006.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","11","6.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug007.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","11","7.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug008.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","11","8.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug009.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","11","9.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug010.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","11","10.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug011.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","11","11.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug012.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","11","12.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug015.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","11","15.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug016.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","11","16.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug017.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","11","17.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug018.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","11","18.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_11_aug019.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","11","19.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_12.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","12",""
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug000.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","12","0.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug002.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","12","2.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug003.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","12","3.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug004.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","12","4.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug005.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","12","5.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug006.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","12","6.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug007.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","12","7.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug008.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","12","8.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug009.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","12","9.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug010.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","12","10.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug011.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","12","11.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug012.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","12","12.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug013.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","12","13.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug014.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","12","14.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug015.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","12","15.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug016.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","12","16.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug017.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","12","17.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_12_aug019.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","12","19.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_13.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","13",""
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug001.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","13","1.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug003.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","13","3.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug005.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","13","5.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug006.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","13","6.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug007.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","13","7.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug008.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","13","8.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug009.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","13","9.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug010.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","13","10.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug011.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","13","11.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug013.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","13","13.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug015.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","13","15.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug017.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","13","17.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug018.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","13","18.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_13_aug019.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","13","19.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_14.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","14",""
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug000.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","14","0.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug001.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","14","1.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug002.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","14","2.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug003.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","14","3.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug004.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","14","4.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug005.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","14","5.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug006.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","14","6.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug007.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","14","7.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug008.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","14","8.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug009.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","14","9.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug010.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","14","10.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug011.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","14","11.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug012.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","14","12.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug013.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","14","13.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug014.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","14","14.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug015.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","14","15.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug016.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","14","16.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_14_aug019.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","14","19.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_15.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","15",""
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_15_aug000.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","15","0.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_15_aug001.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","15","1.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_15_aug002.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","15","2.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_15_aug003.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","15","3.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_15_aug004.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","15","4.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_15_aug005.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","15","5.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_15_aug007.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","15","7.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_15_aug009.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","15","9.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_15_aug010.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","15","10.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_15_aug011.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","15","11.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_15_aug012.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","15","12.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_15_aug013.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","15","13.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_15_aug014.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","15","14.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_15_aug015.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","15","15.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_15_aug016.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","15","16.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_15_aug018.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","15","18.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_15_aug019.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","15","19.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_16.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","16",""
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_16_aug000.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","16","0.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_16_aug001.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","16","1.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_16_aug002.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","16","2.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_16_aug003.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","16","3.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_16_aug004.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","16","4.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_16_aug005.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","16","5.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_16_aug006.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","16","6.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_16_aug007.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","16","7.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_16_aug008.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","16","8.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_16_aug009.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","16","9.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_16_aug010.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","16","10.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_16_aug011.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","16","11.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_16_aug012.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","16","12.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_16_aug013.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","16","13.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_16_aug014.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","16","14.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_16_aug015.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","16","15.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_16_aug017.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","16","17.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_16_aug018.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","16","18.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_16_aug019.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","16","19.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_17_aug000.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","17","0.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_17_aug002.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","17","2.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_17_aug003.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","17","3.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_17_aug005.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","17","5.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_17_aug006.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","17","6.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_17_aug007.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","17","7.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_17_aug008.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","17","8.0"
"D:\augmented_data_consistent_backgrounds\images\train\Needle_Holder_Ryder_Straight_Carb-bite_Serrated_Jaws_8in_open_17_aug010.jpg","Needle Holder Ryder Straight Carb-bite Serrated Jaws 8in","open","17","10.0"
