"image_path","instrument","state","image_id","background_aug"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_16_aug010.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","16","10.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_16_aug011.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","16","11.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_16_aug013.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","16","13.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_16_aug014.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","16","14.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_16_aug015.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","16","15.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_16_aug016.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","16","16.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_16_aug017.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","16","17.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_16_aug019.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","16","19.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_17.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","17",""
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_17_aug000.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","17","0.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_17_aug002.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","17","2.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_17_aug005.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","17","5.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_17_aug006.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","17","6.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_17_aug007.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","17","7.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_17_aug009.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","17","9.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_17_aug010.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","17","10.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_17_aug011.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","17","11.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_17_aug012.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","17","12.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_17_aug013.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","17","13.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_17_aug014.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","17","14.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_17_aug015.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","17","15.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_17_aug017.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","17","17.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_17_aug018.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","17","18.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_18.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","18",""
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_18_aug001.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","18","1.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_18_aug003.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","18","3.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_18_aug004.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","18","4.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_18_aug005.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","18","5.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_18_aug006.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","18","6.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_18_aug007.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","18","7.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_18_aug008.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","18","8.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_18_aug010.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","18","10.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_18_aug011.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","18","11.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_18_aug012.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","18","12.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_18_aug018.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","18","18.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_18_aug019.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","18","19.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_19.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","19",""
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_19_aug001.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","19","1.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_19_aug002.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","19","2.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_19_aug005.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","19","5.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_19_aug006.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","19","6.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_19_aug008.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","19","8.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_19_aug009.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","19","9.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_19_aug010.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","19","10.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_19_aug011.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","19","11.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_19_aug012.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","19","12.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_19_aug013.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","19","13.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_19_aug014.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","19","14.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_19_aug016.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","19","16.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_19_aug018.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","19","18.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_19_aug019.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","19","19.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_20.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","20",""
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_20_aug000.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","20","0.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_20_aug002.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","20","2.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_20_aug003.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","20","3.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_20_aug005.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","20","5.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_20_aug006.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","20","6.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_20_aug007.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","20","7.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_20_aug008.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","20","8.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_20_aug009.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","20","9.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_20_aug010.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","20","10.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_20_aug011.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","20","11.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_20_aug012.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","20","12.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_20_aug014.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","20","14.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_20_aug015.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","20","15.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_20_aug016.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","20","16.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_20_aug017.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","20","17.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_20_aug018.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","20","18.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_20_aug019.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","20","19.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_21.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","21",""
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_21_aug001.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","21","1.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_21_aug002.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","21","2.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_21_aug003.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","21","3.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_21_aug005.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","21","5.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_21_aug006.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","21","6.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_21_aug007.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","21","7.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_21_aug008.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","21","8.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_21_aug009.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","21","9.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_21_aug012.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","21","12.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_21_aug013.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","21","13.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_21_aug014.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","21","14.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_21_aug015.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","21","15.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_21_aug017.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","21","17.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_21_aug018.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","21","18.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_21_aug019.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","21","19.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_22_aug000.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","22","0.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_22_aug001.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","22","1.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_22_aug002.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","22","2.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_22_aug003.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","22","3.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_22_aug004.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","22","4.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_22_aug006.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","22","6.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_22_aug009.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","22","9.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_22_aug012.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","22","12.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_22_aug013.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","22","13.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_22_aug014.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","22","14.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_22_aug015.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","22","15.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_22_aug016.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","22","16.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_22_aug017.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","22","17.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_22_aug018.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","22","18.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_23.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","23",""
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_23_aug000.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","23","0.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_23_aug002.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","23","2.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_23_aug003.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","23","3.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_23_aug004.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","23","4.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_23_aug005.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","23","5.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_23_aug006.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","23","6.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_23_aug008.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","23","8.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_23_aug009.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","23","9.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_23_aug010.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","23","10.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_23_aug011.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","23","11.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_23_aug014.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","23","14.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_23_aug015.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","23","15.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_23_aug016.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","23","16.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_23_aug018.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","23","18.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_23_aug019.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","23","19.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_24.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","24",""
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_24_aug000.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","24","0.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_24_aug001.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","24","1.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_24_aug002.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","24","2.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_24_aug003.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","24","3.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_24_aug004.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","24","4.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_24_aug006.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","24","6.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_24_aug009.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","24","9.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_24_aug010.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","24","10.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_24_aug012.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","24","12.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_24_aug013.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","24","13.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_24_aug014.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","24","14.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_24_aug015.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","24","15.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_24_aug016.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","24","16.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_24_aug017.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","24","17.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_24_aug019.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","24","19.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_25_aug000.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","25","0.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_25_aug001.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","25","1.0"
"D:\augmented_data_random_backgrounds\images\train\Sponge_Holding_Forceps_Foerster_Straight_Serrated_9.5in_open_25_aug002.jpg","Sponge Holding Forceps Foerster Straight Serrated 9.5in","open","25","2.0"
